"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"ZmMyoflFDM_9SiIhwgnb0A","bflEQYaWlC3X8ZsAKi-JyQ","ORL4JE6tz3rJxVqkdKfegA",5,0,0,0,"As hotels go...the gaylord opryland is wonderful. The rooms were very clean and quiet. Air conditioning worked well. Only a few suggestions. As a gardener...labeling the plants would have been nice. Even though I knew most of the plants  there were a few I could not  idenyify. Also...breakfast was not easily found. If you didn't catch the quick changing sign in the lobby...you didn't think there was breakfast there. The water park will be an added improvement. It could also use things like mini golf, bocci, horseshoes, shuffleboard as there was not really much to do to keep kids busy except swim. I'm sure they want you to go into nashville..but I was disappointed with downtown.","2017-08-31 18:55:25"
"Ui0iSyhtCmqS_yTZhmLImA","uOk5fJzeUcQPXaf7kZVp6w","B2wSy1zQCdZgDXOkhAKGDQ",1,0,0,0,"AVOID AT ALL COSTS! There are many other much better hotels in the area. This hotel will cost you almost double the room rate in ""added fees"" that you don't see till the end, like $50 a night for room service in addition to the per night charge as well as $25 a night for parking even if you don't choose to park there. The AC also barely works so it's always hot and muggy. Also their ""Free"" breakfast is free because it's worth nothing, worst breakfast ever that I just ended up buying breakfast elsewhere. Embassy Suites is usually good but NOT this one.","2017-07-21 14:17:25"
"0xV7d5DFGnOby2RtCbgF1g","lcRl2N_Q35oRjiE5e28Z4A","EpREWeEpmR8f1qLHzzF0AA",4,0,0,0,"Got the apple and bacon pizza. It was really delicious, but the toppings slid off the pizza really easy, so you had to hold it really well to avoid that. The outdoor seating was very nice and the heaters worked well. The waitress seemed a little annoyed, but it was not a big problem. There was no wait on a Sunday night, so we were seated very quickly. Overall a nice experience.","2016-04-12 01:22:12"
"JPn72Ri9e9YneyPRONPkZg","yKe_ubGM3DlEWOHY6u_-aA","SjjrTfCxmLp0kJgy62sRAg",1,3,1,1,"We seen this place on Bizarre Foods where Andrew had the menudo and said he liked it.  We were headed to Phoenix so we made it a point to stop off there.  Big Mistake!  It was during the week so I don't think they had menudo so I ordered carnitas and cabeza tacos.  Probably some of the worst tacos I've ever ate.  The meat was dried out overly shredded.  It's like they had it for days and just re-heated it in a pan... just bad.  There is no inside seating and you have to battle the flies outside.  For a place to get air time on a national tv program and be empty at lunch time, you know it's bad.","2015-11-08 23:06:43"
"OiA6u-kIpsDOPvp02vJ0qw","Xv6Ba8ge3_25hSZTP_YA5g","F1xE--Gb4rNFAwHkNkV31A",5,0,0,2,"Can we talk crust? Yup, crust is great. Part whole wheat, not too thin, not too thick, umm just right. Great flavour and not so filling.

Try it!","2016-09-25 02:56:50"
"laEp8T4ktLvVCYbFuY1gvw","Ye-9S8f2dt41UBfy4lXffA","m5-FtgWRd4qA7j0vaOXiXQ",4,5,1,2,"We decided to get a taste of jazz and history in one fell swoop! Wow. How amazing to here live jazz nightly. Preservation Hall continues to preserve and showcase fresh jazz musicians, who pay homage to the jazz greats of yesteryear. 

The have shows nightly at 8, 9 & 10. They also have special showtimes, like when I attended, at 6pm. Tickets are $30 and $40 for VIP seats, which can be purchased in advance on their website. Alternatively, you can get General Admission seating for only $15 (once doors open only). However, here's the real deal: to get the ""cheap seats"" you should arrive at least 30 minutes prior to showtime. That's when the line starts forming for those tickets. Plus, you're not guaranteed a seat, and most likely, you'll be standing. But for $15 and great, live music, it's totally worth it for the 45 minute show. 

The good news is that the music sounds the same, whether seated or not. My preference is General Admission seating. Once I'm in, I sit on the window sill at the very back of the room. This hidden seating also doubles as a place to stand to see it all, when the band is really jamming. 

Although they do not serve any food or drinks, they permit you to bring drinks in. Also, with no bathroom, be sure to stop by Pat O's next door to use their facilities. (They have a gentleman's agreement)

I absolutely recommend this piece of living musical history to the young and old. You will never be disappointed by the music, though the limited seating may be a bit of a turnoff.","2014-03-19 23:32:41"
"VO6ZQ0c4UtfsixNomSJE_Q","H4Q_w39G5uBIkHUseMKhpg","ntk3HonjsNzd2cY9o1RpZA",4,0,0,0,"I've always been against big chain BBQ, but sometimes you can be pleasantly surprised. I ordered a St. Louis Style Ribs and Brisket and Mac N Cheese. The Ribs were tasty, with a nice bark and smokey flavor, but were a little on the puny side as far as meat. I opted for the St. Louis style instead of the Baby Back's just for that reason. The brisket was very tender, but didn't have a deep flavor that i was looking for.  It helps they have 6 different sauces to choose from. The mac n cheese was good too, and it had corn in it, which was very unexpected, but tasty none the less. Overall the ribs are thing to get here....","2010-07-12 20:48:51"
"zszeEJaPcckxJgX8yTRu7A","9eJVZTj9sHNIshfhvxaA9g","jMZ56S8Y1t7cA1Ob-d-qeA",5,1,0,0,"Always tasty food here at Three Muses.  Chef Dan Esses does a lovely job.  I also love the cocktail menu.  The bar manager does a ""today's riff"" every day and keeps the drinks interesting and laden with fresh ideas.  If you're a whiskey lover, this is one of the top two places on Frenchmen Street to get your fill, as they have a DEEP selection of great whiskies...even some bottles you won't find at any other bar in New Orleans, like Orphan Barrel's 28 Year Whoop and Holler.  One of the best parts is that the people who work here know New Orleans and will give the you the real deal scoop on where to hang out and what to see, which feels more ""real"" to me than some corporate chain that is focused on distant politeness with no substance.  Good food, live music, and great cocktails all served up by locals who know the city...winning combination.","2017-03-06 20:35:41"
"RYF7pTrF1TiboqfbcT-JOw","xunSVi0FHztFgtnI-ynAOQ","AaWmckcT3O1iQSAIUmzwUA",5,0,0,1,"They really do have the best breakfast sandwich!! Everything is delicious and the staff is very friendly and helpful. This is the perfect place for a nice lunch date.","2018-05-19 17:04:13"
"Y9ywF1AmJchUeE1TuyzojQ","2BE635-NNEAxYBxjjKapDg","g10CUV0LY50kLHMn5wgS_g",4,0,0,0,"This was chosen because it started raining and it was near, lol. But turned out they sure know how to fry chicken and make delicious food! We shared a chicken tender basket and I funny think I'll soon forget the honey butter biscuits.  *drool*.  They have several sauces that we tried and all were tasty. Note, you seem to have to have a code to access the restroom, so stalk someone when they enter, so you can catch the door.","2018-02-25 14:54:41"
"iAxHbSNoUdutM74srkf9KA","iTIwKt7zXuvF0i5EZBGOAg","6F8BtCbhjXjvXTcdDQ968Q",4,0,0,0,"good atmosphere, in a library. one an get their work done very easily. the staff is friendly and its just a nice place to be :)","2013-03-23 23:40:52"
"20_t-uum2egZTZcEiuDc5Q","cy0N-eAT9bLkDc8F9z7tUg","H-1qpp_77KggOAr9htUrEw",5,0,0,0,"We ate at Cava twice over the Labor Day weekend and absolutely loved it. The food was authentic and the staff very friendly and attentive. Can't wait to go back !!","2016-09-06 00:55:04"
"p_GQDZDtVbFLaHJQZ6B1yw","16C6hHGnxFzd-cWUwd0byg","0ndzIekJs0PRPA5Aoz9sow",5,0,0,0,"Everytime i visit New orleans my must go place!!! Calm and kind server. Love beignet+cafe aulait+iced coffee!","2016-03-20 23:00:01"
"S2JXC3cKeKv-Biy3zh-A9w","3mLuSHqHNyRLkYL-3Ykw9w","qjGS_7iaQDpbVhS6W8qkHQ",4,2,0,3,"I've always liked banana pudding, but the Sweet Life Bakeshop made me a believer! I had a craving for something sweet after visiting the Liberty Bell, so quick yelp search led me here. It's a small bakery with seating for about five, so many people probably get sweets to go and enjoy them in a nearby park.

All of the banana pudding options looked amazing and I was having a really hard time deciding what to get, but there was a friendly woman working there who patiently described each of the puddings to me. I decided to go with the sundae pudding, which was so tasty! It wasn't overly sweet which was perfect for me. I wish I lived in Philly so I could come here all the time! If you're in the area be sure to stop by! And don't forget to check in on yelp because you get 20% off of your order.","2017-05-13 13:26:34"
"HxwJAwIwj62mI-XVe0Fdow","iayD3KW0p35SpIzwnFbzMQ","TB1FQ3iO9KJWOU56sA7Ozw",5,1,0,0,"Had lunch here several times, prices are fair and the food is great. I suggest the grilled fish tacos...","2015-03-06 03:40:37"
"U3fy27LHgOJgPCAPMSc4Kg","OYRdd_IBcWaIT9tUfLv0YQ","r-kln94enJMMmCWmzbXO2g",5,0,0,0,"Love their pizza and their baked goods even more. Their seeing spots cake is delicious. I love their white mushroom pizza. It's a pick up pizza joint and the service is always friendly. I also enjoy their soups!","2015-10-11 15:13:25"
"o1tHSzkxWHlyKc5bwKlOKg","YlViKLGYclFvR0ZOvJGJdg","rOsC1rDpIxvNoHxEvNFjeA",3,1,0,0,"The Whitman Roast Beef is a solid sandwich bc it includes fried oysters tenderloin tips, and cheese. This seems like a good spot to grab a drink. Interesting decorations with old typewriters, a cozy fireplace, friendly bartenders and it's much cleaner than neighboring spots. Check it out!","2016-01-30 01:12:23"
"1feFXh7o9XaMbvrl_Q70Jw","M0qRY_ngAO1B8dabnSDiiQ","Aphp-EdFass877c-sWp5eg",3,3,1,1,"We went there as a group. Our meetup group chose this place for dinner & a show. They had a package with the Sketch Players. It's a great idea dinner & a show. It was not understood exactly at first that the show wasn't there we had to go someplace else but that was ok. 

All the people that were there for the dinner & show made it rather loud. It has a quaint ambiance hence the name it was a train station. With the old fashioned high ceilings & tile floors made it hard for conversation. Also the large glass windows made it unbearable to see with a low setting bright sun. So if any thought could be put into some acoustical tiles or some sun glare help with the glass without taking away from the charm it would be a bonus.

Onto the food....
I had the Herb Encrusted Sirloin of Beef 
Sliced tenderloin served on a bed of wild mushrooms topped with the chef's signature béarnaise sauce it was very good. The beef was tender but could have used a few more potatoes. I got 2 wedges. Maybe even a mashed potatoes??

My husband had Stuffed Salmon Florentine 
Fresh farm raised salmon stuffed with crabmeat and baby spinach, lightly dusted with ritz crackers and topped with hollandaise sauce. He said it was ehhh ok I tasted it,  It was awful according to me. It was like a Mrs Paul's frozen something or other.
I would think even if they did a fried flounder or something there it would be better then this frozen item they just stuck in the oven.
There was a mix up with our order. We were there for this large event so the restaurant was packed with trying to get us to the show on time they somehow missed our ticket. The manager came over & apologized & then our order came out quickly. Which may or may not have attributed to the fish maybe not being done. It wasn't hot it was only room temperature. We would try it again on a less busy night to consider possibly a better rating. However, we probably still wouldn't recommend the fish!","2013-04-14 17:19:42"
"zyMwsXb0KmomLzv7yUSnrw","DNsYJfWEz5NHhtZq_dNyQw","WWnRdTjwaTnsLSJX95j-Zw",5,0,0,0,"Service has improved over the last few weeks so I have updated my review from 2 to 5 stars. Good food great atmosphere.","2015-03-08 18:42:07"
"mdau6oz5EYrHZZvxQlecMw","ihCOV6rsCL00i7K4N1umuQ","6mCsrUp9Vl4iXMbOxWtVjA",2,0,0,0,"I was excited to try this restaurant because I love dosa, but in the end was very disappointed. We walked in the door and while we were looking for a hostess, one of the waiters jerked his head to indicate where we should sit. Now I'm not normally picky about ambiance, but the floors were covered in something slick and the place just looked dirty. A trip to the restroom to wash up sealed the deal. It was filthy. 
We ordered the vegetable samosas, which were quite good, but we only got two, with no plates on which to eat them. Next came the Bollywood dosa and Grandma's dosa. I guess I'm just used to a different style of dosa, but these barely had any filling, and the bread was not as crispy as I'm used to. 
After waiting for about ten minutes for our check, a waiter finally came and we had to ask for a check before he told us that we should pay up front. At least, that's what I think he said. 
Sadly, I don't think I will be back unless they make some changes.","2018-03-25 01:19:56"
